Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Symbol,Shape,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.600915,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,89,1,3,99,99,i,0.600915,1,2,89,0,89,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.73742,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,90,1,3,99,99,u,0.73742,1,2,90,0,90,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,1.97347,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,91,1,3,99,99,h,1.97347,0,2,91,0,91,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,2.28583,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,92,1,3,99,99,h,2.28583,1,2,92,0,92,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.71706,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,93,1,3,99,99,i,0.71706,1,2,93,0,93,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.144375,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,94,1,3,99,99,h,1.144375,1,2,94,0,94,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.854235,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,95,1,3,99,99,u,0.854235,0,2,95,0,95,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.535435,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,96,1,3,99,99,u,0.535435,1,2,96,0,96,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.655405,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,97,1,3,99,99,h,0.655405,0,2,97,0,97,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.752145,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,98,1,3,99,99,h,0.752145,1,2,98,0,98,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.550295,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,99,1,3,99,99,i,0.550295,1,2,99,0,99,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.733635,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,100,1,3,99,99,i,1.733635,1,2,100,0,100,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.819245,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,101,1,3,99,99,u,0.819245,1,2,101,0,101,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.38347,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,102,1,3,99,99,i,1.38347,1,2,102,0,102,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.730045,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,103,1,3,99,99,u,0.730045,1,2,103,0,103,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.468025,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,104,1,3,99,99,u,0.468025,1,2,104,0,104,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.80161,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,105,1,3,99,99,h,0.80161,1,2,105,0,105,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.00141,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,106,1,3,99,99,u,1.00141,1,2,106,0,106,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.51681,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,107,1,3,99,99,i,0.51681,1,2,107,0,107,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.679675,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,108,1,3,99,99,h,0.679675,1,2,108,0,108,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.513535,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,109,1,3,99,99,h,0.513535,1,2,109,0,109,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.77467,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,110,1,3,99,99,i,0.77467,1,2,110,0,110,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.58521,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,111,1,3,99,99,h,0.58521,1,2,111,0,111,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.219115,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,112,1,3,99,99,u,1.219115,1,2,112,0,112,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.52373,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,113,1,3,99,99,i,0.52373,1,2,113,0,113,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.00001,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,114,1,3,99,99,i,1.00001,1,2,114,0,114,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.791665,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,115,1,3,99,99,u,0.791665,1,2,115,0,115,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.53228,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,116,1,3,99,99,h,0.53228,1,2,116,0,116,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.661295,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,117,1,3,99,99,i,0.661295,1,2,117,0,117,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.533865,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,118,1,3,99,99,h,0.533865,1,2,118,0,118,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.71837,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,119,1,3,99,99,u,0.71837,1,2,119,0,119,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,h,10.76938,u,1,1.1837,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,0,1,4,99,99,u,1.1837,1,2,0,0,0,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,1.35755,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,1,1,4,99,99,h,1.35755,0,2,1,0,1,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.40177,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,2,1,4,99,99,u,0.40177,1,2,2,0,2,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.8921,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,3,1,4,99,99,h,0.8921,1,2,3,0,3,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.534495,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,4,1,4,99,99,i,0.534495,1,2,4,0,4,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.38456,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,5,1,4,99,99,i,0.38456,1,2,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.44325,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,6,1,4,99,99,h,0.44325,1,2,6,0,6,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.862495,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,7,1,4,99,99,h,0.862495,1,2,7,0,7,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.608185,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,8,1,4,99,99,u,0.608185,1,2,8,0,8,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.655595,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,9,1,4,99,99,i,0.655595,1,2,9,0,9,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.510955,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,10,1,4,99,99,h,0.510955,1,2,10,0,10,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.59977,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,11,1,4,99,99,i,0.59977,1,2,11,0,11,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.71199,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,12,1,4,99,99,u,0.71199,0,2,12,0,12,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.63305,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,13,1,4,99,99,h,0.63305,1,2,13,0,13,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.65782,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,14,1,4,99,99,u,0.65782,1,2,14,0,14,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.54086,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,15,1,4,99,99,i,0.54086,0,2,15,0,15,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.80083,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,16,1,4,99,99,h,0.80083,1,2,16,0,16,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.55891,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,17,1,4,99,99,u,0.55891,1,2,17,0,17,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.51027,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,18,1,4,99,99,u,0.51027,1,2,18,0,18,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.88928,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,19,1,4,99,99,h,0.88928,1,2,19,0,19,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.59696,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,20,1,4,99,99,i,0.59696,1,2,20,0,20,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,1.75802,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,21,1,4,99,99,h,1.75802,0,2,21,0,21,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.048645,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,22,1,4,99,99,i,1.048645,1,2,22,0,22,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.42269,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,23,1,4,99,99,i,0.42269,1,2,23,0,23,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.76311,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,24,1,4,99,99,h,1.76311,1,2,24,0,24,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.030695,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,25,1,4,99,99,u,1.030695,1,2,25,0,25,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.570605,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,26,1,4,99,99,h,0.570605,0,2,26,0,26,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.8281,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,27,1,4,99,99,h,0.8281,1,2,27,0,27,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.26231,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,28,1,4,99,99,i,1.26231,1,2,28,0,28,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.756385,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,29,1,4,99,99,i,0.756385,1,2,29,0,29,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.78617,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,30,1,4,99,99,h,0.78617,0,2,30,0,30,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.98925,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,31,1,4,99,99,h,0.98925,1,2,31,0,31,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.21866,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,32,1,4,99,99,i,1.21866,1,2,32,0,32,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.324005,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,33,1,4,99,99,i,1.324005,1,2,33,0,33,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.62304,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,34,1,4,99,99,u,0.62304,1,2,34,0,34,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.54839,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,35,1,4,99,99,i,0.54839,1,2,35,0,35,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.68758,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,36,1,4,99,99,u,0.68758,1,2,36,0,36,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.893405,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,37,1,4,99,99,h,0.893405,1,2,37,0,37,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.42607,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,38,1,4,99,99,h,0.42607,1,2,38,0,38,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.220075,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,39,1,4,99,99,h,1.220075,1,2,39,0,39,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.719065,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,40,1,4,99,99,u,0.719065,1,2,40,0,40,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.505265,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,41,1,4,99,99,u,0.505265,1,2,41,0,41,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,3.143795,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,42,1,4,99,99,h,3.143795,1,2,42,0,42,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.50348,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,43,1,4,99,99,i,0.50348,1,2,43,0,43,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.58734,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,44,1,4,99,99,h,0.58734,1,2,44,0,44,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.768265,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,45,1,4,99,99,h,0.768265,1,2,45,0,45,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.78661,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,46,1,4,99,99,h,0.78661,0,2,46,0,46,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.677495,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,47,1,4,99,99,i,0.677495,1,2,47,0,47,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.531905,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,48,1,4,99,99,u,0.531905,1,2,48,0,48,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.536985,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,49,1,4,99,99,h,0.536985,1,2,49,0,49,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.55652,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,50,1,4,99,99,i,0.55652,1,2,50,0,50,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.672265,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,51,1,4,99,99,u,0.672265,1,2,51,0,51,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.449965,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,52,1,4,99,99,u,0.449965,1,2,52,0,52,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.589785,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,53,1,4,99,99,u,0.589785,1,2,53,0,53,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.59094,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,54,1,4,99,99,u,0.59094,1,2,54,0,54,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.913165,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,55,1,4,99,99,h,0.913165,1,2,55,0,55,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.641,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,56,1,4,99,99,h,0.641,1,2,56,0,56,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.598675,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,57,1,4,99,99,u,0.598675,1,2,57,0,57,0,1,,,,,
