Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Bool.thisRepN,Instr_Exp_Bool.thisTrialN,Instr_Exp_Bool.thisN,Instr_Exp_Bool.thisIndex,Instr_Exp_Bool.ran,Instr_RT_Hand_Key.keys,Instr_RT_Hand_Key.rt,RT_Press_Hand.keys,RT_Press_Hand.corr,RT_Press_Hand.rt,Symbol,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Iter_Hand.thisRepN,RT_Iter_Hand.thisTrialN,RT_Iter_Hand.thisN,RT_Iter_Hand.thisIndex,RT_Iter_Hand.ran,Instr_HAND_TR_press.keys,Instr_HAND_TR_press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,TR_Press_Hand.keys,TR_Press_Hand.corr,TR_Press_Hand.rt,TR_Feedback_Bool_Hand.thisRepN,TR_Feedback_Bool_Hand.thisTrialN,TR_Feedback_Bool_Hand.thisN,TR_Feedback_Bool_Hand.thisIndex,TR_Feedback_Bool_Hand.ran,TR_Iter_Hand.thisRepN,TR_Iter_Hand.thisTrialN,TR_Iter_Hand.thisN,TR_Iter_Hand.thisIndex,TR_Iter_Hand.ran,TR_Penalty_Press.keys,TR_Penalty_Press.rt,TR_Penalty_Bool_Hand.thisRepN,TR_Penalty_Bool_Hand.thisTrialN,TR_Penalty_Bool_Hand.thisN,TR_Penalty_Bool_Hand.thisIndex,TR_Penalty_Bool_Hand.ran,TR_Block_Hand.thisRepN,TR_Block_Hand.thisTrialN,TR_Block_Hand.thisN,TR_Block_Hand.thisIndex,TR_Block_Hand.ran,Instr_CR_Old_Press.keys,Instr_CR_Old_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Shape,CR_Old_Iter.thisRepN,CR_Old_Iter.thisTrialN,CR_Old_Iter.thisN,CR_Old_Iter.thisIndex,CR_Old_Iter.ran,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran,Instr_TR_Old_Press.keys,Instr_TR_Old_Press.rt,TR_Press.keys,TR_Press.corr,TR_Press.rt,TR_Feedback_Old_Bool.thisRepN,TR_Feedback_Old_Bool.thisTrialN,TR_Feedback_Old_Bool.thisN,TR_Feedback_Old_Bool.thisIndex,TR_Feedback_Old_Bool.ran,TR_Old_Iter.thisRepN,TR_Old_Iter.thisTrialN,TR_Old_Iter.thisN,TR_Old_Iter.thisIndex,TR_Old_Iter.ran,TR_Penalty_Old_Bool.thisRepN,TR_Penalty_Old_Bool.thisTrialN,TR_Penalty_Old_Bool.thisN,TR_Penalty_Old_Bool.thisIndex,TR_Penalty_Old_Bool.ran,TR_Old_Block.thisRepN,TR_Old_Block.thisTrialN,TR_Old_Block.thisN,TR_Old_Block.thisIndex,TR_Old_Block.ran
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,41,1,2,1.05789718,99,i,1.25082,1,1,,,,,,,,,,,,,,,,,,40,0,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.250565,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,42,1,2,1.007337065,99,u,1.250565,1,1,,,,,,,,,,,,,,,,,,41,0,41,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.284005,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,43,1,2,0.210080786,99,h,1.284005,1,1,,,,,,,,,,,,,,,,,,42,0,42,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.267525,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,44,1,2,0.259412975,99,i,1.267525,1,1,,,,,,,,,,,,,,,,,,43,0,43,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.28364,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,45,1,2,1.032281027,99,u,1.28364,1,1,,,,,,,,,,,,,,,,,,44,0,44,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.26835,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,46,1,2,0.214412191,99,h,1.26835,1,1,,,,,,,,,,,,,,,,,,45,0,45,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.38343,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,47,1,2,0.070770122,99,u,1.38343,0,1,,,,,,,,,,,,,,,,,,46,0,46,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.29459,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,48,1,2,0.969276404,99,u,1.29459,1,1,,,,,,,,,,,,,,,,,,47,0,47,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.183965,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,49,1,2,-0.053571615,99,i,1.183965,0,1,,,,,,,,,,,,,,,,,,48,0,48,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.3344,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,50,1,2,0.678739273,99,i,1.3344,1,1,,,,,,,,,,,,,,,,,,49,0,49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.23434,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,51,1,2,0.199971289,99,u,1.23434,1,1,,,,,,,,,,,,,,,,,,50,0,50,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.28364,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,52,1,2,0.516127653,99,h,1.28364,1,1,,,,,,,,,,,,,,,,,,51,0,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.117775,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,53,1,2,0.596382736,99,u,1.117775,1,1,,,,,,,,,,,,,,,,,,52,0,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.25095,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,54,1,2,0.337203533,99,i,1.25095,1,1,,,,,,,,,,,,,,,,,,53,0,53,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.28419,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,55,1,2,0.322945693,99,h,1.28419,0,1,,,,,,,,,,,,,,,,,,54,0,54,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.249285,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,56,1,2,0.331780186,99,h,1.249285,0,1,,,,,,,,,,,,,,,,,,55,0,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.31756,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,57,1,2,0.391968409,99,h,1.31756,1,1,,,,,,,,,,,,,,,,,,56,0,56,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.282995,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,58,1,2,0.274513798,99,i,1.282995,0,1,,,,,,,,,,,,,,,,,,57,0,57,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.334925,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,59,1,2,1.138163899,99,u,1.334925,1,1,,,,,,,,,,,,,,,,,,58,0,58,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.26748,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,60,1,2,-0.004577746,99,u,1.26748,0,1,,,,,,,,,,,,,,,,,,59,0,59,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,CR,0,0,0,1,1,99,99,h,3.02271,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,16.76684,h,0,3.02271,media/dknb.png,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,CR,0,1,0,1,1,99,99,u,1.142125,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.142125,media/dknb.png,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,CR,0,2,0,1,1,99,99,i,0.4717,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.4717,media/dknb.png,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,i,CR,0,0,1,1,1,99,99,i,1.13592,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.13592,media/dfnb.png,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,CR,0,0,2,1,1,99,99,u,1.918075,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.918075,media/dcnb.png,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,CR,0,1,2,1,1,99,99,h,0.564405,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,0.564405,media/dcnb.png,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,i,CR,0,0,3,1,1,99,99,i,1.635795,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.635795,media/dfnb.png,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,u,CR,0,0,4,1,1,99,99,u,1.014015,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.014015,media/dknb.png,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,CR,0,0,5,1,1,99,99,h,1.412635,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.412635,media/dcnb.png,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,u,CR,0,0,6,1,1,99,99,u,1.295185,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.295185,media/dcnb.png,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,CR,0,0,7,1,1,99,99,i,1.14823,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.14823,media/dknb.png,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,h,CR,0,0,8,1,1,99,99,h,2.08092,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,2.08092,media/dfnb.png,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,u,CR,0,0,9,1,1,99,99,i,3.121455,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,3.121455,media/dcnb.png,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,u,CR,0,1,9,1,1,99,99,u,0.306625,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,0.306625,media/dcnb.png,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,h,CR,0,0,10,1,1,99,99,h,0.95734,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,0.95734,media/dfnb.png,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,u,CR,0,0,11,1,1,99,99,u,3.748855,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,3.748855,media/dknb.png,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,u,CR,0,0,12,1,1,99,99,u,1.642905,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.642905,media/dcnb.png,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,CR,0,0,13,1,1,99,99,i,0.89562,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.89562,media/dknb.png,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,i,CR,0,0,14,1,1,99,99,h,1.07167,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.07167,media/dfnb.png,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
