Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Symbol,Shape,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran,Instr_TR_Old_Press.keys,Instr_TR_Old_Press.rt,TR_Press.keys,TR_Press.corr,TR_Press.rt,TR_Feedback_Old_Bool.thisRepN,TR_Feedback_Old_Bool.thisTrialN,TR_Feedback_Old_Bool.thisN,TR_Feedback_Old_Bool.thisIndex,TR_Feedback_Old_Bool.ran,TR_Old_Iter.thisRepN,TR_Old_Iter.thisTrialN,TR_Old_Iter.thisN,TR_Old_Iter.thisIndex,TR_Old_Iter.ran,TR_Old_Block.thisRepN,TR_Old_Block.thisTrialN,TR_Old_Block.thisN,TR_Old_Block.thisIndex,TR_Old_Block.ran,TR_Penalty_Press.keys,TR_Penalty_Press.rt,TR_Penalty_Old_Bool.thisRepN,TR_Penalty_Old_Bool.thisTrialN,TR_Penalty_Old_Bool.thisN,TR_Penalty_Old_Bool.thisIndex,TR_Penalty_Old_Bool.ran,Instr_End_Exp_Key.keys,Instr_End_Exp_Key.rt
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.154385,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,67,2,2,0.2301749,0.2301749,u,1.154385,0,3,,,,,,,,,,,,,,,,,,,,,67,0,67,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.278715,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,68,2,2,0.753118618,0.753118618,i,1.278715,1,3,,,,,,,,,,,,,,,,,,,,,68,0,68,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.32836,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,69,2,2,0.485835097,0.485835097,h,1.32836,1,3,,,,,,,,,,,,,,,,,,,,,69,0,69,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.179255,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,70,2,2,0.778931261,0.778931261,u,1.179255,1,3,,,,,,,,,,,,,,,,,,,,,70,0,70,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.344025,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,71,2,2,0.635148375,0.635148375,i,1.344025,1,3,,,,,,,,,,,,,,,,,,,,,71,0,71,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.20279,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,72,2,2,0.038195819,0.038195819,h,1.20279,0,3,,,,,,,,,,,,,,,,,,,,,72,0,72,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.278225,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,73,2,2,0.112602784,0.112602784,u,1.278225,1,3,,,,,,,,,,,,,,,,,,,,,73,0,73,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.355185,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,74,2,2,0.425080456,0.425080456,i,1.355185,0,3,,,,,,,,,,,,,,,,,,,,,74,0,74,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.24647,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,75,2,2,0.802652244,0.802652244,i,1.24647,0,3,,,,,,,,,,,,,,,,,,,,,75,0,75,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.326945,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,76,2,2,-0.397240967,-0.397240967,i,1.326945,0,3,,,,,,,,,,,,,,,,,,,,,76,0,76,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.255355,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,77,2,2,0.798117145,0.798117145,h,1.255355,1,3,,,,,,,,,,,,,,,,,,,,,77,0,77,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.227855,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,78,2,2,0.105324293,0.105324293,u,1.227855,0,3,,,,,,,,,,,,,,,,,,,,,78,0,78,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.22821,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,79,2,2,0.295505105,0.295505105,h,1.22821,0,3,,,,,,,,,,,,,,,,,,,,,79,0,79,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.204715,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,TR,0,0,80,2,2,0.25532645,0.25532645,u,1.204715,0,3,,,,,,,,,,,,,,,,,,,,,80,0,80,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.304955,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,TR,0,0,81,2,2,0.94569876,0.94569876,i,1.304955,1,3,,,,,,,,,,,,,,,,,,,,,81,0,81,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.05504,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,82,2,2,1.138807641,1.138807641,u,1.05504,1,3,,,,,,,,,,,,,,,,,,,,,82,0,82,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.2717,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,83,2,2,1.087655141,1.087655141,h,1.2717,1,3,,,,,,,,,,,,,,,,,,,,,83,0,83,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.15537,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,84,2,2,0.373532107,0.373532107,h,1.15537,0,3,,,,,,,,,,,,,,,,,,,,,84,0,84,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.07796,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,85,2,2,0.157461549,0.157461549,h,1.07796,0,3,,,,,,,,,,,,,,,,,,,,,85,0,85,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.105015,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,TR,0,0,86,2,2,0.796282862,0.796282862,i,1.105015,1,3,,,,,,,,,,,,,,,,,,,,,86,0,86,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.27799,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,87,2,2,0.706830654,0.706830654,u,1.27799,0,3,,,,,,,,,,,,,,,,,,,,,87,0,87,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.324875,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,88,2,2,0.21155703,0.21155703,u,1.324875,0,3,,,,,,,,,,,,,,,,,,,,,88,0,88,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.32622,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,89,2,2,0.829896767,0.829896767,h,1.32622,1,3,,,,,,,,,,,,,,,,,,,,,89,0,89,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.29514,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,90,2,2,0.504205396,0.504205396,i,1.29514,1,3,,,,,,,,,,,,,,,,,,,,,90,0,90,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.20564,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,TR,0,0,91,2,2,0.776398416,0.776398416,i,1.20564,1,3,,,,,,,,,,,,,,,,,,,,,91,0,91,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.355365,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,92,2,2,0.355173094,0.355173094,i,1.355365,0,3,,,,,,,,,,,,,,,,,,,,,92,0,92,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.355055,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,TR,0,0,93,2,2,0.519084584,0.519084584,u,1.355055,0,3,,,,,,,,,,,,,,,,,,,,,93,0,93,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.3302,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,94,2,2,-0.365212719,-0.365212719,h,1.3302,0,3,,,,,,,,,,,,,,,,,,,,,94,0,94,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.377365,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,95,2,2,0.688399539,0.688399539,h,1.377365,1,3,,,,,,,,,,,,,,,,,,,,,95,0,95,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.22061,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,96,2,2,0.6112484,0.6112484,h,1.22061,1,3,,,,,,,,,,,,,,,,,,,,,96,0,96,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.31191,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,97,2,2,0.665826123,0.665826123,u,1.31191,1,3,,,,,,,,,,,,,,,,,,,,,97,0,97,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.289665,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,98,2,2,0.074604357,0.074604357,u,1.289665,0,3,,,,,,,,,,,,,,,,,,,,,98,0,98,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.227355,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,99,2,2,1.101195171,1.101195171,h,1.227355,1,3,,,,,,,,,,,,,,,,,,,,,99,0,99,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.25496,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,100,2,2,0.253964561,0.253964561,u,1.25496,1,3,,,,,,,,,,,,,,,,,,,,,100,0,100,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.222875,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,101,2,2,0.359701625,0.359701625,u,1.222875,1,3,,,,,,,,,,,,,,,,,,,,,101,0,101,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.255375,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,102,2,2,0.508189689,0.508189689,u,1.255375,1,3,,,,,,,,,,,,,,,,,,,,,102,0,102,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.32767,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,103,2,2,0.658572715,0.658572715,u,1.32767,1,3,,,,,,,,,,,,,,,,,,,,,103,0,103,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.145145,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,104,2,2,0.387348047,0.387348047,i,1.145145,0,3,,,,,,,,,,,,,,,,,,,,,104,0,104,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.271645,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,105,2,2,1.088908416,1.088908416,h,1.271645,1,3,,,,,,,,,,,,,,,,,,,,,105,0,105,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.12872,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,106,2,2,0.220157404,0.220157404,h,1.12872,0,3,,,,,,,,,,,,,,,,,,,,,106,0,106,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.192275,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
